,year,kind,rating,vote,runtime,first_country,num_language,first_genre,second_genre,first_actor,second_actor,first_director,first_composer,first_writer
7199,1994,1,7,14456.0,158.0,27,2,0,8,645,3296,2103,784,2909
7200,2003,1,3,311.0,77.0,62,1,0,5,3835,3683,297,60,379
7201,1986,0,7,50.0,108.0,67,0,5,8,4765,2017,3576,2652,4558
7202,1998,1,5,1184.0,673.0,62,1,0,8,4218,3715,4112,1891,5031
7203,1977,1,5,5206.0,93.0,62,1,13,17,3655,2651,2169,2080,2330
7205,2001,1,6,20891.0,90.0,62,1,7,20,3154,3659,3825,1153,4936
7206,1999,7,3,532.0,94.0,62,1,1,1,1040,2043,1217,596,4470
7207,1999,1,6,173881.0,30.0,23,5,16,25,2381,1763,3389,2603,350
7208,1993,1,6,3446.0,78.0,27,1,0,10,2204,3501,1822,2652,2909
7209,2001,1,5,217.0,119.0,62,1,7,20,614,1559,1910,302,4924
7210,1960,1,7,3918.0,25.0,61,1,7,0,153,2706,3406,1575,2002
7211,1970,1,7,4384.0,117.0,61,1,7,9,1239,533,2350,1303,1213
7212,1994,1,6,94673.0,111.0,62,2,0,6,1778,5667,3097,1078,4704
7214,1996,1,6,3180.0,95.0,61,2,7,20,3932,4226,2162,851,3630
7215,1976,7,6,24.0,103.0,62,1,14,0,3070,0,576,2652,5036
7216,1995,1,6,13734.0,114.0,30,1,0,8,3766,4883,3144,2024,4183
7217,2003,3,4,2141.0,102.0,62,1,0,2,1126,4232,1041,6,3215
7218,2001,1,6,253.0,79.0,34,4,7,0,3522,5294,1085,402,1275
7219,2005,7,7,130.0,75.0,62,1,4,0,1811,0,2647,2652,1757
7220,1999,3,6,82.0,92.0,61,1,5,25,2372,5775,3709,459,3584
7221,1980,1,5,5271.0,89.0,35,2,13,0,1883,183,2464,1847,1398
7222,1991,1,6,72158.0,107.0,62,1,4,9,4382,1395,583,64,1426
7223,1988,3,7,202.0,107.0,37,1,8,0,741,696,1986,2494,2409
7224,2003,3,5,277.0,91.0,62,1,7,0,4821,3748,1443,1231,4538
7225,1984,1,6,19588.0,129.0,61,2,1,8,3773,2205,1522,1288,1238
7226,1998,1,4,372.0,106.0,62,1,16,20,2676,1465,2068,1837,1010
7227,2003,1,2,3878.0,138.0,62,1,6,0,469,4143,3247,1730,537
7228,2005,7,9,47.0,89.0,67,0,20,0,203,4051,3460,2652,5036
7229,1999,1,7,6672.0,107.0,62,3,4,8,98,512,308,132,398
7230,1996,1,7,52846.0,94.0,4,2,3,8,1625,2899,3499,565,2027
7231,1971,1,7,5874.0,123.0,58,1,0,2,1492,1026,2222,2388,2707
7232,2000,1,7,4350.0,84.0,62,1,4,8,387,1641,3806,1337,4639
7233,1972,1,5,1319.0,88.0,23,1,5,8,3849,4503,1076,712,1326
7234,2000,1,6,20459.0,122.0,62,2,4,8,1117,3990,407,1836,505
7235,1998,1,8,86.0,25.0,62,1,14,0,4528,130,4121,2652,5036
7236,1996,1,5,547.0,85.0,62,1,1,5,3867,2292,3448,2011,670
7237,1974,1,6,3503.0,90.0,61,1,13,0,2986,390,2046,1081,1114
7238,2003,7,7,888.0,93.0,62,1,2,9,902,5660,611,24,3080
7239,1990,1,9,169.0,50.0,62,1,14,0,2442,4437,452,2652,5036
7240,1957,1,5,2709.0,271.0,62,3,0,2,745,1770,3608,842,1247
7241,1972,1,7,6376.0,75.0,61,2,7,14,4438,4542,3278,1299,3964
7242,1999,1,5,73611.0,90.0,62,1,9,14,2816,846,1671,1175,1041
7243,1987,1,4,1535.0,95.0,62,1,4,10,1786,899,3846,734,2767
7244,1987,1,7,32888.0,87.0,62,3,4,0,3307,4307,4057,2652,4957
7245,2005,1,7,2098.0,95.0,61,1,6,0,1802,1229,2162,400,5036
7246,1964,1,6,7412.0,60.0,62,1,4,16,1393,333,1315,856,4192
7247,1994,1,8,71414.0,99.0,27,7,4,6,645,5459,2103,784,2555
7248,1974,4,7,20775.0,76.0,67,0,7,9,3168,3875,4121,2652,482
7249,2001,1,7,1431.0,120.0,61,3,4,8,4697,4504,1852,1269,2255
7250,1966,1,6,30911.0,94.0,62,1,1,5,88,762,2327,1830,2899
7251,1991,1,4,267.0,101.0,62,1,5,25,4853,2987,4049,1257,2457
7252,1993,1,6,165860.0,107.0,62,1,0,21,4448,5650,2445,703,3706
7253,1998,1,6,14268.0,153.5,62,1,4,6,521,520,1623,2428,1963
7254,1962,1,8,18065.0,200.0,62,2,3,8,316,5562,271,1489,4909
7255,1957,1,7,7570.0,80.0,62,1,7,17,2254,1313,2881,2126,3524
7256,1949,1,7,6980.0,91.0,62,3,0,8,4733,2685,4021,1503,4027
7257,1990,0,7,138.0,102.0,61,1,6,4,579,4565,147,2652,192
7258,2003,3,3,462.0,88.0,62,1,7,20,4503,3332,2807,1087,4256
7259,1988,1,5,1023.0,97.0,55,1,7,14,1859,3371,1350,74,1616
7260,1931,1,7,4333.0,100.0,23,1,4,16,1807,4516,3174,857,3860
7261,2003,1,6,12485.0,106.0,62,1,5,25,2275,795,764,1080,902
7262,1991,1,5,23598.0,92.0,62,1,4,0,819,1145,769,1711,3671
7263,1986,1,6,2069.0,123.0,61,2,23,0,3198,2335,3584,1288,2502
7264,1964,1,6,2574.0,117.5,62,1,7,27,2377,1051,1467,627,413
7265,1983,4,6,1482.0,112.0,10,1,7,14,3540,4114,4121,2652,2866
7266,1986,1,5,14679.0,107.0,62,1,1,9,2548,3247,1450,1299,831
7267,2003,7,6,518.0,107.0,62,1,6,0,607,5014,2188,2471,2678
7268,1996,1,7,28125.0,107.0,62,1,4,0,1177,3862,662,424,773
7269,1984,1,3,5907.0,107.0,62,2,4,26,1307,1505,4018,1911,3999
7270,1993,1,6,79800.0,107.0,62,2,4,15,3303,1161,3643,367,3330
7271,2003,1,6,4149.0,107.0,62,1,5,8,855,2949,3707,283,697
7272,2002,4,6,19337.0,107.0,62,1,2,2,1172,2478,4121,2652,2264
7273,1998,0,8,522.0,107.0,10,1,8,10,1051,4099,4032,1060,471
7274,2004,1,5,2264.0,107.0,23,1,7,20,1736,201,3336,725,4034
7275,2000,1,4,670.0,107.0,10,2,5,8,1160,3305,478,1642,1891
7276,1982,1,5,10908.0,107.0,39,1,13,0,2021,763,766,1467,4725
7277,1947,1,7,9725.0,107.0,62,1,5,8,693,2192,2059,1774,3880
7278,2004,1,6,926.0,107.0,62,1,6,0,3367,2757,2840,322,2238
7279,1998,1,6,2415.0,107.0,27,2,4,14,2412,1614,4046,1967,3157
7280,1993,4,6,10920.0,107.0,62,1,7,9,2059,2616,4121,2652,440
7281,2004,3,5,337.0,107.0,10,1,7,0,1036,2071,3061,1076,2391
7282,2002,1,7,40360.0,107.0,23,7,4,8,4012,2838,746,2652,888
7284,1958,1,8,381832.0,107.0,62,1,16,20,2028,3111,139,242,141
7285,2003,0,7,25.0,107.0,67,0,6,0,559,4658,2897,446,1226
7286,1993,1,3,1599.0,107.0,62,1,16,25,4395,913,4059,1713,1531
7287,1958,1,8,1568.0,107.0,30,1,4,16,393,3459,3488,2201,1621
7288,1991,1,7,327.0,107.0,61,1,4,0,473,2116,958,237,423
7289,2000,3,8,13.0,107.0,62,1,6,0,2407,0,879,2652,5036
7290,1989,1,5,19919.0,107.0,62,1,1,14,3680,4583,1309,1175,1058
7291,1955,1,7,12083.0,107.0,62,1,4,8,1706,1951,1221,2101,4385
7292,1976,1,5,3712.0,107.0,23,1,7,0,799,2140,547,1794,651
7293,1952,1,7,6131.0,107.0,62,2,7,11,430,4297,1229,2183,183
7294,2001,1,7,1421.0,107.0,62,1,7,15,361,4816,152,2304,202
7295,1960,1,8,69825.0,107.0,35,4,4,8,2954,320,1166,1861,1404
7296,1997,1,6,285268.0,107.0,62,2,0,6,953,4044,3586,1625,4267
7297,2005,1,4,663.0,107.0,52,1,0,2,2057,2910,883,1633,3595
7298,1981,3,6,640.0,107.0,61,1,1,17,2322,2058,3903,1338,74
7299,1980,1,6,5118.0,107.0,62,1,3,6,4383,3325,4043,732,4654
7300,2001,2,7,575.0,107.0,61,1,6,5,2305,1242,4121,2652,2291
7301,1959,1,4,2068.0,107.0,35,2,1,10,4386,5251,3109,715,3775
7302,1946,1,7,4258.0,107.0,62,1,7,15,2248,2674,1694,2652,832
7303,1990,1,4,1496.0,107.0,62,1,13,0,1992,2919,1630,1936,1971
7304,1965,1,6,2007.0,107.0,61,2,1,8,344,2326,131,1472,4406
7305,1997,0,8,1615.0,107.0,61,1,5,8,2350,1171,1759,1193,305
7306,1999,1,6,978.0,107.0,10,1,4,14,3931,3393,1938,569,3737
7307,2000,7,7,28.0,107.0,61,1,6,0,1406,0,4121,2652,5036
7308,2000,1,5,680.0,107.0,62,1,19,0,4754,786,3297,509,3985
7309,2002,1,4,1380.0,107.0,62,1,4,0,1095,780,257,2039,3089
7310,1972,1,6,31414.0,107.0,62,1,0,21,3995,1440,1574,2476,3609
7311,1962,1,6,9374.0,107.0,62,2,4,20,745,1458,949,850,4407
7312,1976,1,7,47083.0,107.0,62,1,0,6,409,1217,1875,1238,2287
7313,1960,1,7,14577.0,107.0,35,2,13,0,431,2716,2466,1515,1326
7314,1977,1,4,712.0,107.0,62,1,7,25,4621,1344,3871,705,4712
7315,1997,1,5,9053.0,107.0,62,1,4,20,1521,5387,2161,448,4693
7316,1992,7,5,93.0,107.0,62,1,4,8,4481,724,2817,965,2655
7317,1969,1,6,2337.0,107.0,62,2,5,8,1667,4830,2300,863,4630
7318,2004,1,3,768.0,107.0,62,1,4,9,3120,4758,1444,370,2766
7319,1997,1,6,12210.0,107.0,62,1,1,8,3713,5683,3356,1168,918
7320,2000,1,7,260618.0,107.0,58,2,0,2,833,3935,217,666,1834
7321,2005,1,4,7425.0,107.0,62,2,0,25,4399,3727,4120,2311,4494
7322,1954,1,7,5780.0,107.0,62,1,7,15,540,1968,1314,2541,832
7323,1977,1,5,1172.0,107.0,27,1,0,8,1492,2287,4002,750,2896
7324,1991,1,7,13412.0,107.0,23,1,7,20,2488,1353,2321,2652,2847
7325,1999,1,4,577.0,107.0,10,1,0,25,2880,2309,3220,1291,610
7326,2004,3,8,12914.0,107.0,62,1,3,8,140,5703,2031,433,3720
7327,2002,1,4,7221.0,107.0,62,1,0,14,2387,1112,3880,313,4725
7328,1935,1,7,16872.0,107.0,24,1,6,13,91,3757,2309,981,2831
7329,1976,1,7,175474.0,107.0,62,1,13,0,4300,4435,442,2011,4436
7330,1994,1,4,1313.0,107.0,10,2,4,0,1161,2082,895,1110,2054
7331,1994,1,5,6665.0,107.0,62,1,4,6,819,2281,2696,2598,432
7332,2002,1,6,51.0,107.0,62,1,6,5,767,3313,2329,2652,660
7333,1992,1,7,83073.0,107.0,37,1,2,2,4276,5407,1454,1211,1730
7334,2002,1,7,261926.0,107.0,24,2,5,8,339,1530,437,515,4647
7335,2002,4,7,65.0,107.0,37,1,2,1,599,4893,4121,2652,21
7336,1974,1,6,284.0,107.0,56,1,6,14,4311,5472,514,345,3803
7337,1988,1,6,18943.0,107.0,62,1,3,5,2128,2585,1184,1212,335
7338,1990,4,7,126418.0,107.0,62,1,4,0,4828,2313,4121,2652,259
7339,1988,3,6,4172.0,107.0,62,1,2,5,1270,835,3165,2384,2204
7340,1978,1,6,204.0,107.0,53,1,7,10,1932,2509,2213,2215,3392
7341,1995,0,7,154.0,107.0,62,1,6,4,3844,2694,1458,2652,1744
7342,1991,1,4,3660.0,107.0,62,1,7,20,3445,2832,3450,500,3030
7343,1999,1,4,16612.0,107.0,62,1,0,2,1562,4863,632,533,743
7344,1996,1,5,10002.0,107.0,62,1,4,23,4127,2472,3169,1600,4740
7345,1989,1,5,398.0,107.0,55,2,7,17,4756,2781,3944,1352,4796
7346,2001,1,6,110913.0,107.0,62,3,2,1,965,1052,1268,1085,4559
7347,1998,3,7,654.0,107.0,62,1,6,0,813,4878,1267,2652,1463
7348,1994,1,6,17438.0,107.0,62,1,4,8,1062,1989,2994,944,2186
7349,1967,1,6,6056.0,107.0,61,2,4,20,3049,5112,566,373,674
7350,2001,1,7,196.0,107.0,62,1,14,0,1008,1950,1717,2652,5036
7351,2004,0,7,19.0,107.0,67,0,6,0,3956,4399,2482,1268,1512
7352,1969,4,7,32070.0,107.0,62,1,2,2,3449,835,4121,2652,461
7353,1993,1,5,4320.0,107.0,61,1,25,0,3004,5153,2470,1739,4550
7354,1989,1,7,34.0,107.0,62,1,6,4,3973,0,3339,2652,3286
7355,1992,1,6,9785.0,107.0,62,1,0,5,320,1299,1923,1040,3293
7356,1979,1,7,6544.0,107.0,62,1,5,8,3207,4236,1996,2300,689
7357,1979,1,8,4919.0,107.0,62,1,6,5,3871,4286,1729,2652,3634
7358,1998,4,6,153.0,107.0,37,1,2,2,641,1503,4121,2652,5036
7359,1992,0,8,2112.0,107.0,61,1,5,8,1148,2185,183,425,836
7360,1958,1,6,4863.0,107.0,61,1,7,20,1176,1297,2906,857,344
7361,1979,1,5,346.0,107.0,62,1,4,0,4572,1437,2691,1972,4669
7362,1960,1,6,7029.0,107.0,62,6,4,16,2996,5753,1296,1526,3514
7363,2001,1,5,214461.0,107.0,62,1,0,2,3043,5385,3829,515,3767
7364,1999,1,5,290.0,107.0,62,1,5,9,927,3450,1122,838,1342
7365,1973,1,6,8777.0,107.0,61,2,0,2,2354,822,1355,1774,538
7366,1995,1,6,267.0,107.0,62,1,7,20,1572,3237,1901,708,2314
7367,1994,3,6,541.0,107.0,62,1,7,20,1484,3247,3067,1631,4399
7368,2004,1,6,1865.0,107.0,4,1,4,0,3199,142,937,492,4195
7369,1970,1,8,50.0,107.0,61,1,14,0,1540,1968,366,2652,5036
7370,2000,7,8,1965.0,107.0,62,1,6,15,1889,1603,3083,2482,5036
7371,1995,1,5,11989.0,107.0,62,1,13,25,738,3835,353,1988,3830
7372,2003,1,6,913.0,107.0,35,2,4,20,4335,1911,800,513,1888
7373,1990,1,6,142198.0,107.0,62,3,0,5,372,4348,1570,2039,3398
7374,1998,7,5,6855.0,107.0,62,1,2,2,761,5032,3512,2521,2527
7375,1955,1,6,1457.0,107.0,62,1,3,5,568,3980,2607,1339,3203
7376,2002,1,7,127979.0,107.0,62,1,7,20,3450,2860,3623,1988,3232
7378,1987,1,5,3191.0,107.0,62,1,0,8,779,2549,3050,2526,3918
7379,1996,1,6,34278.0,107.0,62,2,16,21,796,3335,915,196,1053
7380,2001,1,5,15622.0,107.0,62,2,4,6,3060,1197,3453,2518,1159
7381,1987,1,5,2193.0,107.0,62,1,4,0,3035,1213,2701,167,3064
7382,1987,4,6,58.0,107.0,56,1,7,0,1804,256,4121,2652,1383
7383,1995,1,7,4942.0,107.0,64,1,5,8,2766,5459,221,2460,277
7384,2002,0,8,731.0,107.0,67,0,2,5,4620,566,3632,2345,4431
7385,2005,1,6,83453.0,107.0,24,1,7,14,3938,1138,1942,1281,324
7386,2001,7,3,1084.0,107.0,62,1,0,8,4681,3678,1217,1823,909
7387,2002,1,6,13640.0,107.0,62,1,3,6,1724,5667,2972,164,3998
7388,2003,1,7,141643.0,107.0,24,3,4,8,1043,3006,4052,2615,431
7389,1984,1,6,31422.0,107.0,62,1,5,8,986,3798,442,2011,4005
7391,1966,1,6,1668.0,107.0,62,1,4,8,3995,5501,1288,1824,97
7392,1973,1,7,26219.0,107.0,62,1,7,13,4504,793,2870,2652,3206
7393,1987,1,6,24726.0,107.0,62,1,0,5,3856,1592,1863,193,2198
7394,1995,1,6,788.0,107.0,27,2,7,15,2805,935,3408,595,1523
7395,1994,1,4,8963.0,107.0,62,1,0,5,4755,3761,586,2097,4220
7396,1971,1,6,3760.0,107.0,62,2,25,0,693,5224,1082,377,4086
7397,2004,1,6,807.0,107.0,62,2,7,17,1328,2258,3,2453,1912
7398,2005,1,6,685.0,107.0,23,3,0,8,1229,535,4062,343,4838
7399,2000,7,8,59.0,107.0,61,1,26,0,326,1236,834,2652,5036
7400,1988,1,7,5817.0,107.0,62,1,6,15,585,5335,3074,25,5036
7401,1999,1,8,1202576.0,107.0,62,2,5,8,4616,1294,1192,2443,4436
7402,1993,1,7,53335.0,107.0,62,1,3,8,1458,5585,1195,1085,3773
7403,2000,1,2,2806.0,107.0,62,1,23,0,1256,764,2117,2251,2586
7404,2004,1,5,22810.0,107.0,33,1,4,20,3713,2860,3031,687,187
7405,2004,1,3,455.0,107.0,62,1,0,2,2868,150,3201,605,3244
7406,1990,0,7,1786.0,107.0,61,1,5,8,1148,2185,3411,425,74
7407,1994,3,8,164.0,107.0,62,1,14,7,2238,4697,283,2652,5036
7408,1993,1,7,278857.0,107.0,62,3,0,6,1778,5445,178,1085,2096
7409,2004,4,7,25101.0,107.0,10,1,7,20,2146,3271,4121,2652,3305
7410,1980,1,5,4412.0,107.0,35,1,13,21,1883,3408,2380,892,2929
7411,1994,7,5,27790.0,107.0,62,1,2,2,2071,2764,3851,1636,1203
7412,1996,1,5,33285.0,107.0,4,1,0,2,538,3160,3587,577,2817
7413,1996,1,4,4897.0,107.0,62,1,4,25,3889,5410,3668,577,3095
7414,2002,1,6,268729.0,107.0,62,1,5,8,2258,3155,853,1008,1013
7415,1975,1,7,5523.0,107.0,35,5,4,8,1673,1725,2345,714,2878
7416,1999,1,6,21533.0,107.0,37,1,2,1,3838,3456,2655,1272,4245
7417,1995,3,7,2610.0,107.0,61,1,5,8,1800,493,1928,2341,3604
7418,1937,1,7,7804.0,107.0,62,1,3,8,3611,1815,4029,1671,3518
7419,1959,4,9,75772.0,107.0,62,0,7,10,3993,4690,4121,2652,4066
7420,1974,1,7,763.0,107.0,62,1,1,8,4800,5386,3086,977,2000
7421,1959,4,9,75772.0,107.0,62,0,7,10,3993,4690,4121,2652,4066
7422,2002,1,7,52511.0,107.0,37,2,2,2,831,5719,1502,2642,322
7423,1967,1,7,4494.0,107.0,62,1,18,27,806,2590,3868,580,4710
7424,1999,1,6,1153.0,107.0,4,1,1,5,2844,1192,1942,1927,3185
7426,2001,7,1,281.0,107.0,62,1,13,5,4705,2550,3852,1166,2331
7427,2004,1,5,38495.0,107.0,62,3,4,9,2466,3427,2522,1168,3046
7428,2003,2,8,171.0,107.0,62,1,6,0,1351,3931,4121,2652,1142
7429,1969,0,7,169.0,107.0,62,1,6,4,1419,1926,3465,2652,5036
7430,1992,1,6,2698.0,107.0,62,1,0,8,3120,2495,544,223,2101
7431,1968,1,6,15261.0,107.0,62,3,4,9,1164,3922,3340,846,467
7432,1996,1,3,398.0,107.0,62,1,0,21,1544,5404,2508,2141,485
7433,1952,1,7,6574.0,107.0,62,2,5,8,2353,1072,3075,1941,1553
7434,1996,1,7,84449.0,107.0,62,1,4,0,3989,1845,2739,2652,2069
7435,1998,1,7,1561.0,107.0,23,1,7,20,3097,5600,2892,2652,3536
7436,2005,1,3,1852.0,107.0,62,1,4,20,2478,4140,1961,2260,3611
7437,1974,1,7,22587.0,107.0,62,1,7,20,3180,1573,2533,2652,3996
7438,2001,7,7,347.0,107.0,62,1,2,22,3304,4408,3859,1453,3331
7439,1976,1,7,4905.0,107.0,62,1,3,8,1111,4791,1425,2652,3996
7440,2002,1,7,9.0,107.0,62,1,14,0,4631,1085,2290,2652,5036
7441,2002,1,7,2529.0,107.0,35,1,7,20,1450,5539,2572,212,4776
7442,1953,1,7,20095.0,107.0,62,4,5,8,3366,348,139,627,1573
7443,1973,1,6,3594.0,107.0,61,1,13,21,893,4372,1222,1923,3722
7444,1987,1,7,2166.0,107.0,62,1,4,8,4321,4895,1993,1490,4390
7445,1993,1,3,2611.0,107.0,62,2,0,2,984,4914,2384,2181,2918
7446,1988,1,6,3134.0,107.0,62,1,0,6,3848,2830,1637,1326,1989
7447,1971,1,5,764.0,107.0,62,1,4,8,709,2288,2966,1236,3636
7448,1974,1,8,1441.0,107.0,30,1,7,0,4211,4859,3565,2532,4347
7449,1993,1,7,5763.0,107.0,37,1,2,1,3086,5477,4090,2280,92
7450,2004,3,6,229.0,107.0,62,1,6,0,2305,218,874,1587,2291
7451,1998,1,6,141152.0,107.0,62,1,4,15,86,1474,1191,2408,4671
7452,2000,1,6,196560.0,107.0,62,5,0,5,4133,3842,1009,687,2997
7453,2000,1,5,1794.0,107.0,62,1,4,20,3406,3906,3684,1556,4485
7454,1997,1,4,742.0,107.0,62,1,4,0,1718,3749,1808,680,2203
7455,2001,3,6,1161.0,107.0,62,1,3,8,3856,4583,744,700,886
7456,1987,1,5,52320.0,107.0,62,1,0,8,4448,4688,2610,880,1510
7457,2005,1,7,1595.0,107.0,61,1,6,15,2509,4713,998,2652,1150
7458,2000,3,5,474.0,107.0,62,1,7,0,12,3359,2861,1631,288
7459,1984,1,5,4181.0,107.0,62,1,0,5,2010,5054,2543,1467,910
7460,1995,1,6,15156.0,107.0,61,1,3,8,2794,1310,57,1094,774
7461,2003,7,8,38.0,107.0,62,1,14,0,1656,0,4121,2652,5036
7462,1996,1,5,164.0,107.0,62,1,7,0,3936,2714,3496,295,4259
7463,2000,1,7,183657.0,107.0,61,2,7,20,185,828,2281,2020,2230
7464,1982,3,7,4551.0,107.0,61,1,0,8,332,2377,711,1839,4893
7465,2003,7,5,15.0,107.0,62,1,8,0,513,2528,3777,2652,5036
7467,1999,1,5,1967.0,107.0,62,1,13,17,231,1455,786,2592,3499
7468,1996,1,5,2146.0,107.0,23,2,4,20,2488,5676,558,2303,666
7469,1999,1,3,409.0,107.0,62,1,0,8,4568,1169,1816,603,2832
7470,2001,1,6,23409.0,107.0,62,1,5,8,443,288,451,453,550
7471,2000,1,7,51301.0,107.0,1,1,5,8,1603,4564,1159,484,1397
7472,1996,1,6,8000.0,107.0,62,1,4,0,4819,1399,1009,432,2135
7473,1953,1,7,4342.0,107.0,61,1,7,26,1941,1445,570,62,3469
7474,2003,1,7,2259.0,107.0,61,1,6,13,3885,3301,401,2652,5036
7475,1993,4,7,6635.0,107.0,62,1,2,5,1648,770,4121,2652,3327
7476,1998,1,7,226682.0,107.0,62,2,7,10,596,375,2525,2443,4110
7477,2000,3,6,555.0,107.0,24,1,5,8,2211,1989,581,1088,688
7478,1997,7,7,180.0,107.0,62,1,14,0,842,5292,96,887,5036
7479,2001,2,8,4951.0,107.0,15,5,3,8,462,2042,4121,2652,2711
7480,2004,1,5,190461.0,107.0,62,2,0,2,4130,4502,2980,945,3
7481,1995,1,7,9629.0,107.0,62,1,7,0,597,99,3030,530,4010
7482,1996,7,7,63.0,107.0,62,1,6,4,4691,2315,3778,1894,4597
7483,1914,1,6,1022.0,107.0,62,2,0,2,3633,1106,2369,2652,692
7484,2001,7,6,49.0,107.0,62,1,8,0,1309,5375,1726,2652,4450
7485,2004,7,6,5920.0,107.0,62,1,2,5,2612,3807,4037,189,830
7486,2002,1,6,2671.0,107.0,37,1,7,0,2276,5260,2230,2266,2720
7487,2001,4,6,482.0,107.0,62,1,0,6,3271,4970,4121,2652,4072
7488,1999,1,7,5425.0,107.0,23,1,7,20,3409,4996,1231,153,3750
7489,2003,7,5,166.0,107.0,62,1,6,15,1930,1986,1070,2259,3082
7490,1998,1,7,2615.0,107.0,37,1,0,2,3368,4009,1503,2487,1798
7491,1999,3,5,505.0,107.0,62,1,7,0,3168,4798,1030,2370,329
7492,2001,4,4,2520.0,107.0,10,1,0,6,3540,3750,4121,2652,514
7493,2003,1,5,9516.0,107.0,18,1,7,20,2255,1038,3819,2644,3365
7494,2005,7,2,4733.0,107.0,62,1,5,0,4053,3005,3929,2652,4777
7495,1999,4,6,46.0,107.0,61,1,4,0,3710,206,4121,2652,3955
7496,1978,1,6,1290.0,107.0,62,1,0,5,2218,2945,3284,330,2455
7497,2000,1,8,2369.0,107.0,62,1,6,5,848,3454,343,2652,260
7498,1991,1,7,6850.0,107.0,37,2,2,1,3086,5477,2760,2280,92
7499,2001,0,7,710.0,107.0,61,1,5,8,2350,1171,3058,1193,4615
7500,1995,7,4,7.0,107.0,62,1,20,19,253,2614,756,2652,2337
7501,1979,1,7,22657.0,107.0,62,3,4,8,1195,1363,3069,2652,4477
7502,2003,7,8,23.0,107.0,62,1,8,0,712,1323,1811,2652,3092
7503,2003,0,5,9.0,107.0,67,0,2,2,2564,2054,1470,2652,5036
7504,1999,1,5,209.0,107.0,62,1,7,0,1135,1656,1683,2429,1814
7505,1949,1,8,31430.0,107.0,62,1,0,6,1997,5598,3158,1671,1889
7506,1990,2,8,1628.0,107.0,61,1,1,8,3210,692,4121,2652,307
7507,1974,1,6,23444.0,107.0,62,1,4,21,634,774,1875,1238,2287
7508,2002,1,8,73.0,107.0,62,1,6,0,4926,0,289,1300,4692
7509,1996,1,6,8034.0,107.0,35,1,13,17,394,5352,816,712,1632
7510,2002,1,4,1825.0,107.0,62,1,13,0,2152,1105,287,2272,1863
7511,2002,4,4,21330.0,107.0,62,1,11,15,4075,3635,4121,2652,4371
7512,2004,3,6,1050.0,107.0,61,1,6,10,3600,3007,2082,2077,696
7513,1969,1,7,3155.0,107.0,37,1,7,14,1355,3484,4081,990,3826
7514,2003,7,6,25.0,107.0,62,1,6,0,987,2762,513,2652,5036
7515,1998,1,7,366.0,107.0,37,2,2,1,3148,27,3910,2652,4335
7516,1995,7,7,3344.0,107.0,62,1,6,13,4846,1531,3036,2599,4262
7517,2000,1,7,343.0,107.0,56,2,6,0,4444,1653,527,2652,3296
7518,2000,3,6,251.0,107.0,62,1,7,15,1695,5425,423,535,1502
7519,1993,1,7,216642.0,107.0,62,2,5,8,867,4260,3901,944,3792
7520,2001,1,6,118431.0,107.0,62,1,13,17,1680,2907,3951,234,4804
7521,1981,1,6,5866.0,107.0,62,1,4,8,2477,5675,383,977,481
7522,2002,3,7,72.0,107.0,62,1,6,0,3536,2970,2109,2652,2564
7523,2001,1,6,414.0,107.0,27,1,5,8,1362,2942,1823,2652,4529
7524,1975,1,7,13543.0,107.0,62,3,5,8,1612,2503,271,1727,123
7525,2004,1,6,45395.0,107.0,62,1,4,8,3862,2498,3008,1228,3151
7526,2000,1,5,8056.0,107.0,10,1,2,1,3217,2873,2634,800,4364
7527,2004,7,8,31.0,107.0,62,1,6,22,4665,0,4121,2652,5036
7528,1996,1,6,1838.0,107.0,33,1,4,8,4,2393,873,1693,1490
7529,1995,1,4,670.0,107.0,62,1,7,25,3214,1102,3858,1496,1095
7530,2002,1,8,27.0,107.0,62,1,14,0,441,0,467,2652,399
7531,1988,1,5,291.0,107.0,62,1,4,14,3237,3073,2506,913,3090
7532,1961,1,6,2225.0,107.0,62,2,1,8,4322,1770,2613,850,22
7533,2001,1,6,2690.0,107.0,23,1,7,13,2109,3418,4129,2652,1623
7534,1988,7,7,40.0,107.0,62,1,6,15,585,622,1788,2652,5036
7535,1980,1,6,24206.0,107.0,62,4,5,8,3862,3231,2972,880,3642
7536,1979,1,5,32515.0,107.0,62,4,0,5,1025,4097,3701,1299,4050
7537,1954,1,6,5782.0,107.0,62,2,4,8,1459,16,3990,670,3760
7538,1989,7,8,74.0,107.0,62,1,14,0,4926,0,13,2652,5036
7539,2000,1,7,52960.0,107.0,61,2,3,8,1625,2976,3086,2341,1183
7540,2003,1,6,2302.0,107.0,62,1,4,0,2023,4889,3808,172,4645
7541,1999,1,6,810.0,107.0,55,1,4,8,1408,2825,135,1885,182
7542,1972,1,8,1525.0,107.0,61,1,6,15,1643,622,3491,2652,5036
7543,1996,3,7,2963.0,107.0,62,1,2,1,4574,1163,736,961,109
7544,2001,1,7,2473.0,107.0,62,2,6,5,2845,4601,1582,418,1922
7545,1975,1,7,5981.0,107.0,62,1,4,0,4793,1861,1477,1042,3454
7546,1994,1,6,952.0,107.0,62,1,6,5,3060,0,3818,2652,3114
7547,1996,1,6,1500.0,107.0,4,1,4,6,3333,4520,3555,2652,4337
7548,1991,2,8,1562.0,107.0,62,1,6,5,2343,4645,4121,2652,2344
